"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	91
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	62
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"Black or African American"	"2054-5"	"85+ years"	"85+"	54
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"25-29 years"	"25-29"	33
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"30-34 years"	"30-34"	102
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"35-39 years"	"35-39"	266
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"40-44 years"	"40-44"	554
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"45-49 years"	"45-49"	995
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"50-54 years"	"50-54"	1253
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"55-59 years"	"55-59"	1312
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"60-64 years "	"60-64"	1654
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"65-69 years"	"65-69"	1801
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"70-74 years"	"70-74"	1509
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"75-79 years"	"75-79"	1253
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"80-84 years"	"80-84"	1017
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2010"	"2010"	"White"	"2106-3"	"85+ years"	"85+"	870
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	19
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	35
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	31
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	27
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	31
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	26
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	16
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	22
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	36
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	75
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	123
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	209
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	233
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	225
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	217
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	185
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	168
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	103
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	75
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"Black or African American"	"2054-5"	"85+ years"	"85+"	51
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"25-29 years"	"25-29"	36
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"30-34 years"	"30-34"	112
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"35-39 years"	"35-39"	248
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"40-44 years"	"40-44"	587
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"45-49 years"	"45-49"	1049
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"50-54 years"	"50-54"	1175
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"55-59 years"	"55-59"	1383
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"60-64 years "	"60-64"	1697
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"65-69 years"	"65-69"	1773
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"70-74 years"	"70-74"	1537
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"75-79 years"	"75-79"	1242
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"80-84 years"	"80-84"	975
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2011"	"2011"	"White"	"2106-3"	"85+ years"	"85+"	805
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	34
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	31
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	28
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	26
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	30
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	35
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	20
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	19
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	39
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	76
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	126
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	181
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	222
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	235
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	237
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	192
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	147
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	108
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	78
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"Black or African American"	"2054-5"	"85+ years"	"85+"	65
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"25-29 years"	"25-29"	25
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"30-34 years"	"30-34"	102
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"35-39 years"	"35-39"	219
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"40-44 years"	"40-44"	597
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"45-49 years"	"45-49"	1001
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"50-54 years"	"50-54"	1267
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"55-59 years"	"55-59"	1450
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"60-64 years "	"60-64"	1636
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"65-69 years"	"65-69"	2022
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"70-74 years"	"70-74"	1681
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"75-79 years"	"75-79"	1380
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"80-84 years"	"80-84"	937
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2012"	"2012"	"White"	"2106-3"	"85+ years"	"85+"	898
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	27
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	28
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	35
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	39
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	32
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	36
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	18
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	19
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	34
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	74
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	140
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	193
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	254
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	258
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	242
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	215
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	140
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	91
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	63
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"Black or African American"	"2054-5"	"85+ years"	"85+"	73
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"25-29 years"	"25-29"	47
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"30-34 years"	"30-34"	133
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"35-39 years"	"35-39"	239
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"40-44 years"	"40-44"	583
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"45-49 years"	"45-49"	932
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"50-54 years"	"50-54"	1236
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"55-59 years"	"55-59"	1419
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"60-64 years "	"60-64"	1654
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"65-69 years"	"65-69"	2059
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"70-74 years"	"70-74"	1797
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"75-79 years"	"75-79"	1369
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"80-84 years"	"80-84"	1023
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2013"	"2013"	"White"	"2106-3"	"85+ years"	"85+"	868
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	20
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	20
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	60
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	88
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	165
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	236
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	214
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	242
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	212
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	166
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	117
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	97
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	56
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"Black or African American"	"2054-5"	"85+ years"	"85+"	39
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"25-29 years"	"25-29"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"30-34 years"	"30-34"	47
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"35-39 years"	"35-39"	123
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"40-44 years"	"40-44"	237
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"45-49 years"	"45-49"	446
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"50-54 years"	"50-54"	481
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"55-59 years"	"55-59"	537
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"60-64 years "	"60-64"	645
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"65-69 years"	"65-69"	589
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"70-74 years"	"70-74"	440
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"75-79 years"	"75-79"	360
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"80-84 years"	"80-84"	259
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2010"	"2010"	"White"	"2106-3"	"85+ years"	"85+"	217
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"35-39 years"	"35-39"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	20
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	25
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	17
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	37
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	97
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	166
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	232
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	240
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	269
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	255
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	185
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	140
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	112
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	72
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"Black or African American"	"2054-5"	"85+ years"	"85+"	60
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"30-34 years"	"30-34"	58
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"35-39 years"	"35-39"	115
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"40-44 years"	"40-44"	272
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"45-49 years"	"45-49"	407
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"50-54 years"	"50-54"	505
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"55-59 years"	"55-59"	511
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"60-64 years "	"60-64"	651
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"65-69 years"	"65-69"	709
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"70-74 years"	"70-74"	499
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"75-79 years"	"75-79"	419
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"80-84 years"	"80-84"	262
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2011"	"2011"	"White"	"2106-3"	"85+ years"	"85+"	245
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	23
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	25
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	53
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	83
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	145
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	241
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	290
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	260
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	276
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	205
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	148
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	102
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	67
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"Black or African American"	"2054-5"	"85+ years"	"85+"	65
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"30-34 years"	"30-34"	60
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"35-39 years"	"35-39"	127
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"40-44 years"	"40-44"	259
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"45-49 years"	"45-49"	401
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"50-54 years"	"50-54"	523
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"55-59 years"	"55-59"	512
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"60-64 years "	"60-64"	671
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"65-69 years"	"65-69"	678
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"70-74 years"	"70-74"	511
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"75-79 years"	"75-79"	377
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"80-84 years"	"80-84"	261
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2012"	"2012"	"White"	"2106-3"	"85+ years"	"85+"	264
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	19
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	21
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2013"	"2013"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2013"	"2013"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	29
