"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	242
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	269
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	289
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	288
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	180
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	123
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	94
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"Black or African American"	"2054-5"	"85+ years"	"85+"	59
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"25-29 years"	"25-29"	60
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"30-34 years"	"30-34"	128
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"35-39 years"	"35-39"	331
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"40-44 years"	"40-44"	561
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"45-49 years"	"45-49"	1006
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"50-54 years"	"50-54"	1315
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"55-59 years"	"55-59"	1524
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"60-64 years "	"60-64"	1817
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"65-69 years"	"65-69"	2329
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"70-74 years"	"70-74"	2074
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"75-79 years"	"75-79"	1457
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"80-84 years"	"80-84"	946
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2016"	"2016"	"White"	"2106-3"	"85+ years"	"85+"	857
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	31
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	48
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	44
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	39
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	42
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	46
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	23
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	19
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	25
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	42
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	90
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	122
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	182
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	266
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	258
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	288
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	257
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	188
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	126
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	112
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"Black or African American"	"2054-5"	"85+ years"	"85+"	74
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"25-29 years"	"25-29"	41
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"30-34 years"	"30-34"	132
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"35-39 years"	"35-39"	269
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"40-44 years"	"40-44"	565
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"45-49 years"	"45-49"	986
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"50-54 years"	"50-54"	1232
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"55-59 years"	"55-59"	1516
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"60-64 years "	"60-64"	1857
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"65-69 years"	"65-69"	2378
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"70-74 years"	"70-74"	2185
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"75-79 years"	"75-79"	1559
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"80-84 years"	"80-84"	943
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2017"	"2017"	"White"	"2106-3"	"85+ years"	"85+"	793
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	37
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	43
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	50
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	38
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	47
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	49
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	27
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Asian or Pacific Islander"	"A-PI"	"75-79 years"	"75-79"	18
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	17
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	54
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	73
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	130
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	195
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	248
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	274
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	302
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	246
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	219
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	128
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	79
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"Black or African American"	"2054-5"	"85+ years"	"85+"	60
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"25-29 years"	"25-29"	51
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"30-34 years"	"30-34"	148
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"35-39 years"	"35-39"	308
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"40-44 years"	"40-44"	565
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"45-49 years"	"45-49"	967
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"50-54 years"	"50-54"	1210
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"55-59 years"	"55-59"	1571
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"60-64 years "	"60-64"	1903
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"65-69 years"	"65-69"	2277
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"70-74 years"	"70-74"	2298
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"75-79 years"	"75-79"	1630
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"80-84 years"	"80-84"	1018
	"Female Breast"	"26000-Female"	"Florida"	"12"	"2018"	"2018"	"White"	"2106-3"	"85+ years"	"85+"	848
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	19
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	20
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	19
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	19
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	22
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	29
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	48
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	92
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	167
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	223
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	287
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	308
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	332
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	247
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	166
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	123
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	62
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"Black or African American"	"2054-5"	"85+ years"	"85+"	65
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"25-29 years"	"25-29"	24
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"30-34 years"	"30-34"	47
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"35-39 years"	"35-39"	147
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"40-44 years"	"40-44"	266
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"45-49 years"	"45-49"	366
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"50-54 years"	"50-54"	508
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"55-59 years"	"55-59"	611
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"60-64 years "	"60-64"	689
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"65-69 years"	"65-69"	741
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"70-74 years"	"70-74"	574
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"75-79 years"	"75-79"	410
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"80-84 years"	"80-84"	242
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2014"	"2014"	"White"	"2106-3"	"85+ years"	"85+"	266
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	30
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	28
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	35
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	21
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	20
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	23
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	49
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	95
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	165
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	210
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	309
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	320
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	270
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	283
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	181
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	134
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	84
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"Black or African American"	"2054-5"	"85+ years"	"85+"	54
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"25-29 years"	"25-29"	27
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"30-34 years"	"30-34"	64
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"35-39 years"	"35-39"	125
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"40-44 years"	"40-44"	240
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"45-49 years"	"45-49"	405
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"50-54 years"	"50-54"	517
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"55-59 years"	"55-59"	560
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"60-64 years "	"60-64"	720
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"65-69 years"	"65-69"	802
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"70-74 years"	"70-74"	621
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"75-79 years"	"75-79"	449
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"80-84 years"	"80-84"	300
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2015"	"2015"	"White"	"2106-3"	"85+ years"	"85+"	216
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	23
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	36
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	26
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	22
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	26
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	18
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	51
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	121
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	181
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	225
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	291
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	293
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	321
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	326
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	214
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	130
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	84
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"Black or African American"	"2054-5"	"85+ years"	"85+"	79
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"25-29 years"	"25-29"	17
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"30-34 years"	"30-34"	50
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"35-39 years"	"35-39"	120
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"40-44 years"	"40-44"	245
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"45-49 years"	"45-49"	390
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"50-54 years"	"50-54"	483
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"55-59 years"	"55-59"	615
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"60-64 years "	"60-64"	727
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"65-69 years"	"65-69"	814
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"70-74 years"	"70-74"	681
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"75-79 years"	"75-79"	454
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"80-84 years"	"80-84"	273
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2016"	"2016"	"White"	"2106-3"	"85+ years"	"85+"	248
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"40-44 years"	"40-44"	21
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	32
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"50-54 years"	"50-54"	33
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"55-59 years"	"55-59"	21
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"60-64 years "	"60-64"	22
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"65-69 years"	"65-69"	22
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Asian or Pacific Islander"	"A-PI"	"70-74 years"	"70-74"	17
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	16
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	41
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	100
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	163
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	232
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	291
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	346
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	340
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	335
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	214
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	153
	"Female Breast"	"26000-Female"	"Georgia"	"13"	"2017"	"2017"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	85
