"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Age Groups"	"Age Groups Code"	Count
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"40-44 years"	"40-44"	1145
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"45-49 years"	"45-49"	1946
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"50-54 years"	"50-54"	2301
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"55-59 years"	"55-59"	2318
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"60-64 years "	"60-64"	2546
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"65-69 years"	"65-69"	2372
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"70-74 years"	"70-74"	1886
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"75-79 years"	"75-79"	1612
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"80-84 years"	"80-84"	1325
	"Female Breast"	"26000-Female"	"California"	"06"	"2009"	"2009"	"White"	"2106-3"	"85+ years"	"85+"	1192
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"30-34 years"	"30-34"	36
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"35-39 years"	"35-39"	93
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"40-44 years"	"40-44"	199
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"45-49 years"	"45-49"	297
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"50-54 years"	"50-54"	362
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"55-59 years"	"55-59"	388
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"60-64 years "	"60-64"	317
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"65-69 years"	"65-69"	269
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"70-74 years"	"70-74"	257
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"75-79 years"	"75-79"	221
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"80-84 years"	"80-84"	185
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2005"	"2005"	"White"	"2106-3"	"85+ years"	"85+"	130
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"30-34 years"	"30-34"	25
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"35-39 years"	"35-39"	74
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"40-44 years"	"40-44"	174
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"45-49 years"	"45-49"	347
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"50-54 years"	"50-54"	376
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"55-59 years"	"55-59"	360
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"60-64 years "	"60-64"	354
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"65-69 years"	"65-69"	277
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"70-74 years"	"70-74"	240
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"75-79 years"	"75-79"	242
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"80-84 years"	"80-84"	191
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2006"	"2006"	"White"	"2106-3"	"85+ years"	"85+"	134
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	17
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	19
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"30-34 years"	"30-34"	43
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"35-39 years"	"35-39"	92
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"40-44 years"	"40-44"	186
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"45-49 years"	"45-49"	315
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"50-54 years"	"50-54"	361
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"55-59 years"	"55-59"	388
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"60-64 years "	"60-64"	359
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"65-69 years"	"65-69"	323
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"70-74 years"	"70-74"	275
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"75-79 years"	"75-79"	208
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"80-84 years"	"80-84"	160
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2007"	"2007"	"White"	"2106-3"	"85+ years"	"85+"	150
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"25-29 years"	"25-29"	19
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"30-34 years"	"30-34"	39
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"35-39 years"	"35-39"	95
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"40-44 years"	"40-44"	176
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"45-49 years"	"45-49"	337
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"50-54 years"	"50-54"	366
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"55-59 years"	"55-59"	424
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"60-64 years "	"60-64"	414
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"65-69 years"	"65-69"	337
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"70-74 years"	"70-74"	249
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"75-79 years"	"75-79"	230
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"80-84 years"	"80-84"	185
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2008"	"2008"	"White"	"2106-3"	"85+ years"	"85+"	136
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"Asian or Pacific Islander"	"A-PI"	"45-49 years"	"45-49"	16
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	17
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	17
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"25-29 years"	"25-29"	16
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"30-34 years"	"30-34"	40
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"35-39 years"	"35-39"	106
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"40-44 years"	"40-44"	185
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"45-49 years"	"45-49"	369
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"50-54 years"	"50-54"	393
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"55-59 years"	"55-59"	431
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"60-64 years "	"60-64"	454
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"65-69 years"	"65-69"	361
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"70-74 years"	"70-74"	284
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"75-79 years"	"75-79"	241
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"80-84 years"	"80-84"	184
	"Female Breast"	"26000-Female"	"Colorado"	"08"	"2009"	"2009"	"White"	"2106-3"	"85+ years"	"85+"	149
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	17
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	26
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	28
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	26
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	19
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	18
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"30-34 years"	"30-34"	27
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"35-39 years"	"35-39"	69
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"40-44 years"	"40-44"	189
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"45-49 years"	"45-49"	311
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"50-54 years"	"50-54"	310
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"55-59 years"	"55-59"	305
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"60-64 years "	"60-64"	290
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"65-69 years"	"65-69"	234
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"70-74 years"	"70-74"	236
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"75-79 years"	"75-79"	258
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"80-84 years"	"80-84"	228
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2005"	"2005"	"White"	"2106-3"	"85+ years"	"85+"	186
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	16
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	18
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	23
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	19
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	25
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	20
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"30-34 years"	"30-34"	26
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"35-39 years"	"35-39"	62
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"40-44 years"	"40-44"	184
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"45-49 years"	"45-49"	303
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"50-54 years"	"50-54"	328
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"55-59 years"	"55-59"	266
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"60-64 years "	"60-64"	294
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"65-69 years"	"65-69"	266
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"70-74 years"	"70-74"	233
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"75-79 years"	"75-79"	263
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"80-84 years"	"80-84"	221
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2006"	"2006"	"White"	"2106-3"	"85+ years"	"85+"	185
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	29
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	27
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	19
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	29
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	22
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	20
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"30-34 years"	"30-34"	30
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"35-39 years"	"35-39"	85
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"40-44 years"	"40-44"	166
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"45-49 years"	"45-49"	252
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"50-54 years"	"50-54"	293
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"55-59 years"	"55-59"	290
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"60-64 years "	"60-64"	327
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"65-69 years"	"65-69"	269
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"70-74 years"	"70-74"	252
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"75-79 years"	"75-79"	262
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"80-84 years"	"80-84"	227
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2007"	"2007"	"White"	"2106-3"	"85+ years"	"85+"	225
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	24
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	25
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	23
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	24
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	18
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	27
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"30-34 years"	"30-34"	31
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"35-39 years"	"35-39"	65
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"40-44 years"	"40-44"	175
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"45-49 years"	"45-49"	314
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"50-54 years"	"50-54"	297
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"55-59 years"	"55-59"	303
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"60-64 years "	"60-64"	335
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"65-69 years"	"65-69"	293
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"70-74 years"	"70-74"	233
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"75-79 years"	"75-79"	231
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"80-84 years"	"80-84"	209
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2008"	"2008"	"White"	"2106-3"	"85+ years"	"85+"	209
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	20
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	28
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	35
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	18
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	27
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	23
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	17
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"30-34 years"	"30-34"	24
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"35-39 years"	"35-39"	73
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"40-44 years"	"40-44"	156
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"45-49 years"	"45-49"	288
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"50-54 years"	"50-54"	301
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"55-59 years"	"55-59"	307
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"60-64 years "	"60-64"	362
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"65-69 years"	"65-69"	304
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"70-74 years"	"70-74"	262
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"75-79 years"	"75-79"	221
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"80-84 years"	"80-84"	226
	"Female Breast"	"26000-Female"	"Connecticut"	"09"	"2009"	"2009"	"White"	"2106-3"	"85+ years"	"85+"	220
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	18
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"35-39 years"	"35-39"	19
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"40-44 years"	"40-44"	33
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"45-49 years"	"45-49"	50
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"50-54 years"	"50-54"	56
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"55-59 years"	"55-59"	68
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"60-64 years "	"60-64"	68
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"65-69 years"	"65-69"	48
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"70-74 years"	"70-74"	54
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"75-79 years"	"75-79"	49
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"80-84 years"	"80-84"	46
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2005"	"2005"	"White"	"2106-3"	"85+ years"	"85+"	42
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	17
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"40-44 years"	"40-44"	26
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"45-49 years"	"45-49"	43
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"50-54 years"	"50-54"	43
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"55-59 years"	"55-59"	61
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"60-64 years "	"60-64"	65
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"65-69 years"	"65-69"	58
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"70-74 years"	"70-74"	61
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"75-79 years"	"75-79"	52
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"80-84 years"	"80-84"	34
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2006"	"2006"	"White"	"2106-3"	"85+ years"	"85+"	35
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	20
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	17
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	20
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"40-44 years"	"40-44"	30
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"45-49 years"	"45-49"	39
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"50-54 years"	"50-54"	68
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"55-59 years"	"55-59"	74
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"60-64 years "	"60-64"	70
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"65-69 years"	"65-69"	60
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"70-74 years"	"70-74"	76
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"75-79 years"	"75-79"	47
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"80-84 years"	"80-84"	41
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2007"	"2007"	"White"	"2106-3"	"85+ years"	"85+"	23
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	18
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	17
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"White"	"2106-3"	"35-39 years"	"35-39"	21
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"White"	"2106-3"	"40-44 years"	"40-44"	37
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"White"	"2106-3"	"45-49 years"	"45-49"	52
	"Female Breast"	"26000-Female"	"Delaware"	"10"	"2008"	"2008"	"White"	"2106-3"	"50-54 years"	"50-54"	55
